id,name,artists,href,z,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,centroid,mean,var,skewness,kurtosis,RMS,max_amplitude,zcr,spectral_centroid,spectral_slope,spectral_flatness
4JehYebiI9JE8sR8MisGVb,Halo,Beyoncé,https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb,8,0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,261640,4,182703.8702797178,0.7460757282833165,5263.810008931126,-4.294702944414928e-07,-2.999999864056587,72.5559552202537,128.0,0.47306560042181117,10908.008125643568,-0.035105885668852595,0.8427130114428011
4omisSlTk6Dsq2iQD7MA07,Sk8er Boi,Avril Lavigne,https://api.spotify.com/v1/tracks/4omisSlTk6Dsq2iQD7MA07,37,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0,0.358,0.484,149.937,204000,4,181791.7782755946,0.8042197976635681,5346.580741878145,-4.5104799375916506e-07,-2.999999870339576,73.12473939345766,128.0,0.4779461005729467,10910.925565805395,-0.030088987663212396,0.8422236393529297
5vQXxfGn1bjv5WESrYVVpw,Just Dance,Lady Gaga & Colby O'Donis,https://api.spotify.com/v1/tracks/5vQXxfGn1bjv5WESrYVVpw,9,0.821,0.741,1,-4.57,0,0.0313,0.0278,2.51e-05,0.19,0.741,118.984,244440,4,181727.01337747282,0.7113136986339121,5339.285798815174,-4.3946979085397516e-07,-2.9999998698631907,73.07387882132055,128.0,0.4830858097177707,10980.121103950614,-0.014056112438987165,0.8411424981266409
7g13jf3zqlP5S68Voo5v9m,Dancing On My Own - Radio Edit,Robyn,https://api.spotify.com/v1/tracks/7g13jf3zqlP5S68Voo5v9m,15,0.573,0.926,6,-6.045,1,0.0342,0.00202,0.0117,0.127,0.219,117.047,278080,4,182213.10797412306,0.7828286864667187,5323.236124160436,-3.995642342990193e-07,-2.9999998688148035,72.9647102708754,128.0,0.4770187482259047,10908.679040512401,-0.02216155953198673,0.842081081037055
4fbaKWFRghusXd4bSBvvfN,Toxic,Britney Spears,https://api.spotify.com/v1/tracks/4fbaKWFRghusXd4bSBvvfN,46,0.774,0.838,5,-3.914,0,0.114,0.0249,0.0244,0.242,0.924,143.04,198800,4,181870.43543524196,0.807799680869534,5317.362608727153,-4.724056481881078e-07,-2.999999868413139,72.92472248182756,128.0,0.47900986879273333,10936.605428351524,-0.02307512636081888,0.8423246785531935
4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,https://api.spotify.com/v1/tracks/4E6cwWJWZw2zWf7VFbH7wf,67,0.583,0.786,2,-3.142,0,0.0301,0.0208,0,0.188,0.573,123.055,258827,4,181577.5261243237,0.5498028170566691,5304.275684734351,-3.8475262740659186e-07,-2.999999867576723,72.8325337186068,128.0,0.47593706681070713,10931.662946402424,-0.01904682869933826,0.8421436345239643
1vrd6UOGamcKNGnSHJQlSt,Love Story,Taylor Swift,https://api.spotify.com/v1/tracks/1vrd6UOGamcKNGnSHJQlSt,28,0.618,0.741,2,-3.95,1,0.031,0.17,0,0.0822,0.296,118.984,235267,4,181206.0716143514,0.8092878540267485,5277.863888205331,-3.804943636602601e-07,-2.9999998649898276,72.65341585249799,128.0,0.47390047428629695,10898.558703135432,-0.029593283871479175,0.8420296660659805
619bJQ9uDi8dnXzLebFI7y,When Love Takes Over (feat. Kelly Rowland),David Guetta,https://api.spotify.com/v1/tracks/619bJQ9uDi8dnXzLebFI7y,3,0.658,0.863,11,-4.64,1,0.0255,0.0144,0.000193,0.2,0.496,129.972,189000,4,181330.26258929583,0.719812820887337,5275.202285860664,-3.7253225306754324e-07,-2.9999998647705888,72.63415461308666,128.0,0.47816657067031176,10936.073170090274,-0.02545289784207277,0.8422414162199688
0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",Fall Out Boy,https://api.spotify.com/v1/tracks/0a7BloCiNzLDD9qSQHh5m7,95,0.622,0.961,11,-3.198,0,0.154,0.00523,0,0.0854,0.449,114.452,180267,4,182085.17608161728,0.3396755231342029,5273.034110288501,-4.2434856277157945e-07,-2.999999865353316,72.61645467626134,128.0,0.4749297940533703,10909.04304091051,-0.018946680042985723,0.8426052460941159
2VOomzT6VavJOGBeySqaMc,Disturbia,Rihanna,https://api.spotify.com/v1/tracks/2VOomzT6VavJOGBeySqaMc,50,0.707,0.813,11,-4.515,0,0.0571,0.0863,0,0.168,0.722,124.921,238627,4,181759.70941551524,0.404783098762336,5327.247423830209,-3.9781160550025865e-07,-2.999999868966074,72.98911749834528,128.0,0.47734945337195234,10937.597259585762,-0.029926904734225927,0.842563534482545
22UDw8rSfLbUsaAGTXQ4Z8,American Boy,Estelle & Kanye West,https://api.spotify.com/v1/tracks/22UDw8rSfLbUsaAGTXQ4Z8,35,0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,284733,4,182011.44706452455,0.6565875087154586,5312.124686935351,-4.6856815320140097e-07,-2.999999868056368,72.88728142887449,128.0,0.47521640517994496,10894.482827471516,-0.04167424530946979,0.8416551733562891
1ctdfJSzp6qF2iDAVdDrfl,About You Now,Sugababes,https://api.spotify.com/v1/tracks/1ctdfJSzp6qF2iDAVdDrfl,55,0.584,0.699,1,-6.065,0,0.0378,6.52e-05,6.05e-05,0.486,0.585,82.499,212400,4,181499.29484354443,0.5712242428919063,5279.184250980553,-3.274721197672769e-07,-2.999999865224646,72.66024049035498,128.0,0.47468727694626867,10899.266086045931,-0.031140671043528006,0.8424256893105472
3N4DI1vuTSX1tz7fa2NQZw,Rehab,Amy Winehouse,https://api.spotify.com/v1/tracks/3N4DI1vuTSX1tz7fa2NQZw,10,0.407,0.558,0,-13.609,1,0.0552,0.0541,1.51e-06,0.34,0.777,71.815,214947,4,181303.3288765924,0.3437872904500621,5270.47967284133,-3.214813929527717e-07,-2.999999864407198,72.59888334225538,128.0,0.47041153499549415,10875.016462376116,-0.04636362057196787,0.8427815958086836
3iJTbZDSnZ676y5qObWDm0,Since U Been Gone,Kelly Clarkson,https://api.spotify.com/v1/tracks/3iJTbZDSnZ676y5qObWDm0,29,0.664,0.741,0,-5.391,1,0.0343,0.00169,0.0502,0.113,0.409,131.006,188960,4,182942.24900633158,0.7933138216744301,5289.300062196927,-4.1369860565821197e-07,-2.9999998662164953,72.73190090336279,128.0,0.47360429806120063,10879.121099493454,-0.04333404562375651,0.84152365121745
2SDx0PooHZI1SQKR0y44bs,Grace Kelly,MIKA,https://api.spotify.com/v1/tracks/2SDx0PooHZI1SQKR0y44bs,76,0.675,0.828,0,-5.799,1,0.0454,0.0242,0.0102,0.364,0.669,122.229,187733,4,181904.40896720096,0.7537156101096563,5272.812557158053,-4.456537871381761e-07,-2.9999998652053397,72.6180462721146,128.0,0.4744984994253998,10901.814252279479,-0.031745818142135646,0.8427149233368977
3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,Miley Cyrus,https://api.spotify.com/v1/tracks/3E7dfMvvCLUddWissuqMwr,60,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067,4,182146.2998976704,1.1524716075852737,5275.26680562485,-4.705818797004983e-07,-2.999999865514081,72.64017481002602,128.0,0.47402586665417334,10863.025740017425,-0.04482464103103425,0.8421268851420556
5WuVWOngcRkMOx9RRLCvui,The Tide Is High - Radio Mix,Atomic Kitten,https://api.spotify.com/v1/tracks/5WuVWOngcRkMOx9RRLCvui,90,0.776,0.693,7,-2.528,1,0.0314,0.0234,0.00177,0.0322,0.635,102.996,205360,4,182807.7324527429,0.8073979416573918,5279.203491445761,-4.918600826376388e-07,-2.999999865632311,72.66261337773335,128.0,0.47711639666378114,10964.01041455616,-0.015420281201137812,0.842042138324622
4wCD0qOFNRu1Q6O3N6ycm4,Crush,David Archuleta,https://api.spotify.com/v1/tracks/4wCD0qOFNRu1Q6O3N6ycm4,74,0.57,0.664,0,-4.718,0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,213520,4,182856.92163591713,0.8076858579444083,5290.095366635266,-4.709035103314351e-07,-2.999999866137083,72.73752623701463,128.0,0.4700474764885542,10875.92240262351,-0.03447687444425561,0.8423677794149097
0vg4WnUWvze6pBOJDTq99k,You're Beautiful,James Blunt,https://api.spotify.com/v1/tracks/0vg4WnUWvze6pBOJDTq99k,7,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,209493,4,181862.49447865016,0.9444580707212955,5234.57507036567,-4.268094915277268e-07,-2.9999998617322867,72.35652749692332,128.0,0.4683170690705256,10860.428190575023,-0.0443718106163405,0.8422136465416415
4EWCNWgDS8707fNSZ1oaA5,Heartless,Kanye West,https://api.spotify.com/v1/tracks/4EWCNWgDS8707fNSZ1oaA5,84,0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.248,0.654,87.999,211000,4,181989.19119623204,0.7637745583019393,5320.737021790201,-4.0763694753168693e-07,-2.999999868673045,72.94738085336657,128.0,0.4756973055798226,10880.211066073982,-0.03957756171152052,0.8424115346126412
2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",Fall Out Boy,https://api.spotify.com/v1/tracks/2TfSHkHiFO4gRztVIkggkE,62,0.494,0.842,7,-4.784,1,0.0843,0.00579,0,0.122,0.574,162.011,229093,4,182347.91805383808,0.34468019434439084,5342.265086364789,-4.095141931113754e-07,-2.999999870889752,73.09161299903813,128.0,0.47892994838243846,10919.020058423843,-0.03312151577120297,0.8423130913634128
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,https://api.spotify.com/v1/tracks/3FtYbEfBqAlGO46NUDQSAt,30,0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04,229640,3,181489.77686241618,1.0013669146036637,5289.502292398497,-5.13772764511042e-07,-2.999999866055819,72.7358579250713,128.0,0.4723654512333924,10871.113855332447,-0.051487499559148074,0.8428157168684844
3jagJCUbdqhDSPuxP8cAqF,Work It,Missy Elliott,https://api.spotify.com/v1/tracks/3jagJCUbdqhDSPuxP8cAqF,93,0.884,0.677,1,-5.603,1,0.283,0.0778,0,0.0732,0.584,101.868,263227,4,182002.3337362574,1.0635036556698019,5346.737201532439,-4.3743147145852324e-07,-2.9999998705327866,73.12912033901449,128.0,0.4777669686188375,10908.609129221495,-0.0359983954985676,0.8415564203836385
2aI21FnmY7TJVKeMaoQZ0t,Say It Right,Nelly Furtado,https://api.spotify.com/v1/tracks/2aI21FnmY7TJVKeMaoQZ0t,57,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,223080,4,181770.08494947222,0.5692152091296667,5281.407147297217,-3.875357177633804e-07,-2.9999998652187054,72.67551962835574,128.0,0.47439928788158553,10901.281668115535,-0.03260037566174559,0.842278193151406
0mqTcM8kuu2IYPotMt7AzS,Make You Feel My Love,Adele,https://api.spotify.com/v1/tracks/0mqTcM8kuu2IYPotMt7AzS,72,0.559,0.172,10,-10.636,1,0.0291,0.907,0.000383,0.105,0.0955,77.025,212040,4,182803.94628858892,0.8174450719320665,5270.009354765059,-3.530814717042718e-07,-2.999999865358407,72.599432306394,128.0,0.47556370831444,10897.259165101741,-0.03108897494461489,0.8418966374040032
7kzKAuUzOITUauHAhoMoxA,Last Nite,The Strokes,https://api.spotify.com/v1/tracks/7kzKAuUzOITUauHAhoMoxA,94,0.624,0.91,0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,193051,4,181308.74117330808,0.4774087047106192,5268.477466737558,-3.4369461674098494e-07,-2.9999998643836387,72.58584838526647,128.0,0.4719121095956854,10923.530380443959,-0.02512231652346833,0.8424756807566757
7jk7gqyEonmVVYahZN5zhW,Circus,Britney Spears,https://api.spotify.com/v1/tracks/7jk7gqyEonmVVYahZN5zhW,14,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,192360,4,182202.81238418756,0.8504771799669846,5321.862419741655,-4.341659541666955e-07,-2.9999998684131026,72.95605342379272,128.0,0.478110075207862,10923.718408579647,-0.030802551120343347,0.8418770373072426
1D1nixOVWOxvNfWi0UD7VX,Unwritten,Natasha Bedingfield,https://api.spotify.com/v1/tracks/1D1nixOVWOxvNfWi0UD7VX,65,0.706,0.8,5,-6.333,1,0.0399,0.00584,0,0.0822,0.629,100.011,259333,4,181831.97270725624,0.8073063790266797,5268.448644713342,-3.8690523191230666e-07,-2.9999998649171054,72.58856926750217,128.0,0.4739280330484676,10895.070216344211,-0.041397838853360305,0.8427531003528369
6DvgsZ0NiEPV9qYM931T1F,Telephone,Lady Gaga & Beyoncé,https://api.spotify.com/v1/tracks/6DvgsZ0NiEPV9qYM931T1F,26,0.825,0.832,5,-5.853,0,0.0403,0.00587,0.000789,0.114,0.713,122.021,220627,4,181575.06474206035,0.7257903164021485,5246.383552204513,-3.9074290678998906e-07,-2.9999998635670146,72.43555980171547,128.0,0.47465696230788096,10866.877468034558,-0.04383175713225158,0.8422660368051172
3zvHOVC4jikl6jORSr6OLE,Heads Will Roll,Yeah Yeah Yeahs,https://api.spotify.com/v1/tracks/3zvHOVC4jikl6jORSr6OLE,97,0.562,0.903,8,-4.46,0,0.0296,0.000187,0.0939,0.298,0.791,132.009,221000,4,181900.27081029827,0.41306175091839575,5308.169637002944,-3.5693174184934426e-07,-2.9999998677575634,72.8583574959868,128.0,0.47720614780866505,10945.394415510853,-0.019286966637578278,0.8421546082831234
34xZFT7artr3SGqgSoR88L,Complicated,Avril Lavigne,https://api.spotify.com/v1/tracks/34xZFT7artr3SGqgSoR88L,81,0.582,0.758,5,-5.951,1,0.0464,0.0615,8.41e-06,0.309,0.413,77.982,244507,4,181924.5887291754,0.5882445344084926,5264.001448532319,-3.9187399052559273e-07,-2.999999864663856,72.55582319955154,128.0,0.47637249525300324,10937.507227133772,-0.019397670516575045,0.8426427386624187
79z9QkhHePTFsSeVw9uyj0,Smile,Lily Allen,https://api.spotify.com/v1/tracks/79z9QkhHePTFsSeVw9uyj0,17,0.632,0.639,5,-5.938,1,0.0259,0.00143,0,0.221,0.733,95.506,196893,4,181924.5887291754,0.5882445344084926,5264.001448532319,-3.9187399052559273e-07,-2.999999864663856,72.55582319955154,128.0,0.47637249525300324,10937.507227133772,-0.019397670516575045,0.8426427386624187
2PkeVPcL32LA96cK5ySC3c,Yeah!,Usher & Lil Jon & Ludacris,https://api.spotify.com/v1/tracks/2PkeVPcL32LA96cK5ySC3c,5,0.895,0.795,2,-4.693,1,0.0977,0.0219,0,0.0403,0.574,105.004,250067,4,181924.5887291754,0.5882445344084926,5264.001448532319,-3.9187399052559273e-07,-2.999999864663856,72.55582319955154,128.0,0.47637249525300324,10937.507227133772,-0.019397670516575045,0.8426427386624187
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,34,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773,4,181924.5887291754,0.5882445344084926,5264.001448532319,-3.9187399052559273e-07,-2.999999864663856,72.55582319955154,128.0,0.47637249525300324,10937.507227133772,-0.019397670516575045,0.8426427386624187
3p9WUMN8SPfq3mUtUUnmE5,Hella Good,No Doubt,https://api.spotify.com/v1/tracks/3p9WUMN8SPfq3mUtUUnmE5,79,0.771,0.665,8,-3.954,1,0.035,0.0135,0.0123,0.0903,0.844,115.142,242587,4,181924.5887291754,0.5882445344084926,5264.001448532319,-3.9187399052559273e-07,-2.999999864663856,72.55582319955154,128.0,0.47637249525300324,10937.507227133772,-0.019397670516575045,0.8426427386624187
0iGckQFyv6svOfAbAY9aWJ,Hot N Cold,Katy Perry,https://api.spotify.com/v1/tracks/0iGckQFyv6svOfAbAY9aWJ,75,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0,0.0688,0.861,132.032,220227,4,181924.5887291754,0.5882445344084926,5264.001448532319,-3.9187399052559273e-07,-2.999999864663856,72.55582319955154,128.0,0.47637249525300324,10937.507227133772,-0.019397670516575045,0.8426427386624187
456WNXWhDwYOSf5SpTuqxd,Dog Days Are Over,Florence + The Machine,https://api.spotify.com/v1/tracks/456WNXWhDwYOSf5SpTuqxd,22,0.501,0.809,7,-5.264,1,0.0938,0.0338,0.00602,0.119,0.258,149.964,252819,4,181924.5887291754,0.5882445344084926,5264.001448532319,-3.9187399052559273e-07,-2.999999864663856,72.55582319955154,128.0,0.47637249525300324,10937.507227133772,-0.019397670516575045,0.8426427386624187
3FAclTFfvUuQYnEsptbK8w,Back To Black,Amy Winehouse,https://api.spotify.com/v1/tracks/3FAclTFfvUuQYnEsptbK8w,0,0.403,0.422,7,-13.964,0,0.0373,0.134,2.05e-05,0.0861,0.378,122.728,241293,4,181924.5887291754,0.5882445344084926,5264.001448532319,-3.9187399052559273e-07,-2.999999864663856,72.55582319955154,128.0,0.47637249525300324,10937.507227133772,-0.019397670516575045,0.8426427386624187
1u0l8zWpQeMYStFkc2mLD7,Everywhere,Michelle Branch,https://api.spotify.com/v1/tracks/1u0l8zWpQeMYStFkc2mLD7,58,0.523,0.828,1,-4.696,1,0.0762,0.0136,0.000255,0.165,0.476,96.952,214827,4,181924.5887291754,0.5882445344084926,5264.001448532319,-3.9187399052559273e-07,-2.999999864663856,72.55582319955154,128.0,0.47637249525300324,10937.507227133772,-0.019397670516575045,0.8426427386624187
49CP2usyaN98EdtrOWXnal,1234,Feist,https://api.spotify.com/v1/tracks/49CP2usyaN98EdtrOWXnal,49,0.71,0.484,2,-7.415,1,0.049,0.22,3.93e-06,0.0879,0.576,109.95,183667,4,181924.5887291754,0.5882445344084926,5264.001448532319,-3.9187399052559273e-07,-2.999999864663856,72.55582319955154,128.0,0.47637249525300324,10937.507227133772,-0.019397670516575045,0.8426427386624187
