id,name,artists,href,z,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,centroid,mean,var,skewness,kurtosis,RMS,max_amplitude,zcr,spectral_centroid,spectral_slope,spectral_flatness
3uliGwmB52ZA7brgpZMzyH,Love Is A Losing Game,Amy Winehouse,https://api.spotify.com/v1/tracks/3uliGwmB52ZA7brgpZMzyH,22,0.484,0.293,0,-16.544,1,0.0311,0.337,0.00627,0.146,0.562,165.008,155413,4,181206.0716143514,0.8092878540267485,5277.863888205331,-3.804943636602601e-07,-2.9999998649898276,72.65341585249799,128.0,0.47390047428629695,10898.558703135432,-0.029593283871479175,0.8420296660659805
6ajyEEzWZbw8ycDcJAN099,Cupid's Chokehold / Breakfast in America - Radio Mix,Gym Class Heroes,https://api.spotify.com/v1/tracks/6ajyEEzWZbw8ycDcJAN099,23,0.584,0.681,1,-5.084,0,0.0781,0.495,0,0.289,0.821,79.702,237173,4,181206.0716143514,0.8092878540267485,5277.863888205331,-3.804943636602601e-07,-2.9999998649898276,72.65341585249799,128.0,0.47390047428629695,10898.558703135432,-0.029593283871479175,0.8420296660659805
0mqTcM8kuu2IYPotMt7AzS,Make You Feel My Love,Adele,https://api.spotify.com/v1/tracks/0mqTcM8kuu2IYPotMt7AzS,79,0.559,0.172,10,-10.636,1,0.0291,0.907,0.000383,0.105,0.0955,77.025,212040,4,181206.0716143514,0.8092878540267485,5277.863888205331,-3.804943636602601e-07,-2.9999998649898276,72.65341585249799,128.0,0.47390047428629695,10898.558703135432,-0.029593283871479175,0.8420296660659805
1AWQoqb9bSvzTjaLralEkT,Rock Your Body,Justin Timberlake,https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT,70,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,267267,4,181206.0716143514,0.8092878540267485,5277.863888205331,-3.804943636602601e-07,-2.9999998649898276,72.65341585249799,128.0,0.47390047428629695,10898.558703135432,-0.029593283871479175,0.8420296660659805
3iJTbZDSnZ676y5qObWDm0,Since U Been Gone,Kelly Clarkson,https://api.spotify.com/v1/tracks/3iJTbZDSnZ676y5qObWDm0,29,0.664,0.741,0,-5.391,1,0.0343,0.00169,0.0502,0.113,0.409,131.006,188960,4,181206.0716143514,0.8092878540267485,5277.863888205331,-3.804943636602601e-07,-2.9999998649898276,72.65341585249799,128.0,0.47390047428629695,10898.558703135432,-0.029593283871479175,0.8420296660659805
5WuVWOngcRkMOx9RRLCvui,The Tide Is High - Radio Mix,Atomic Kitten,https://api.spotify.com/v1/tracks/5WuVWOngcRkMOx9RRLCvui,86,0.776,0.693,7,-2.528,1,0.0314,0.0234,0.00177,0.0322,0.635,102.996,205360,4,181206.0716143514,0.8092878540267485,5277.863888205331,-3.804943636602601e-07,-2.9999998649898276,72.65341585249799,128.0,0.47390047428629695,10898.558703135432,-0.029593283871479175,0.8420296660659805
4wH4dJgrsxONID6KS2tDQM,Maneater,Nelly Furtado,https://api.spotify.com/v1/tracks/4wH4dJgrsxONID6KS2tDQM,11,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,258893,4,181206.0716143514,0.8092878540267485,5277.863888205331,-3.804943636602601e-07,-2.9999998649898276,72.65341585249799,128.0,0.47390047428629695,10898.558703135432,-0.029593283871479175,0.8420296660659805
0JiY190vktuhSGN6aqJdrt,So What,P!nk,https://api.spotify.com/v1/tracks/0JiY190vktuhSGN6aqJdrt,93,0.534,0.87,11,-3.078,0,0.0425,0.000334,0,0.241,0.462,126.019,215160,4,181206.0716143514,0.8092878540267485,5277.863888205331,-3.804943636602601e-07,-2.9999998649898276,72.65341585249799,128.0,0.47390047428629695,10898.558703135432,-0.029593283871479175,0.8420296660659805
6DvgsZ0NiEPV9qYM931T1F,Telephone,Lady Gaga & Beyoncé,https://api.spotify.com/v1/tracks/6DvgsZ0NiEPV9qYM931T1F,27,0.825,0.832,5,-5.853,0,0.0403,0.00587,0.000789,0.114,0.713,122.021,220627,4,181206.0716143514,0.8092878540267485,5277.863888205331,-3.804943636602601e-07,-2.9999998649898276,72.65341585249799,128.0,0.47390047428629695,10898.558703135432,-0.029593283871479175,0.8420296660659805
2PkeVPcL32LA96cK5ySC3c,Yeah!,Usher & Lil Jon & Ludacris,https://api.spotify.com/v1/tracks/2PkeVPcL32LA96cK5ySC3c,5,0.895,0.795,2,-4.693,1,0.0977,0.0219,0,0.0403,0.574,105.004,250067,4,181206.0716143514,0.8092878540267485,5277.863888205331,-3.804943636602601e-07,-2.9999998649898276,72.65341585249799,128.0,0.47390047428629695,10898.558703135432,-0.029593283871479175,0.8420296660659805
4mmkhcEm1Ljy1U9nwtsxUo,Through The Wire,Kanye West,https://api.spotify.com/v1/tracks/4mmkhcEm1Ljy1U9nwtsxUo,74,0.571,0.739,7,-6.11,1,0.247,0.00865,5.21e-06,0.158,0.66,83.089,221227,4,181206.0716143514,0.8092878540267485,5277.863888205331,-3.804943636602601e-07,-2.9999998649898276,72.65341585249799,128.0,0.47390047428629695,10898.558703135432,-0.029593283871479175,0.8420296660659805
22UDw8rSfLbUsaAGTXQ4Z8,American Boy,Estelle & Kanye West,https://api.spotify.com/v1/tracks/22UDw8rSfLbUsaAGTXQ4Z8,32,0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,284733,4,181206.0716143514,0.8092878540267485,5277.863888205331,-3.804943636602601e-07,-2.9999998649898276,72.65341585249799,128.0,0.47390047428629695,10898.558703135432,-0.029593283871479175,0.8420296660659805
