id,name,artists,href,z,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,centroid,mean,var,skewness,kurtosis,RMS,max_amplitude,zcr,spectral_centroid,spectral_slope,spectral_flatness
7jk7gqyEonmVVYahZN5zhW,Circus,Britney Spears,https://api.spotify.com/v1/tracks/7jk7gqyEonmVVYahZN5zhW,14,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,192360,4,182807.7324527429,0.8073979416573918,5279.203491445761,-4.918600826376388e-07,-2.999999865632311,72.66261337773335,128.0,0.47711639666378114,10964.01041455616,-0.015420281201137812,0.842042138324622
1myEOhXztRxUVfaAEQiKkU,Cosmic Love,Florence + The Machine,https://api.spotify.com/v1/tracks/1myEOhXztRxUVfaAEQiKkU,12,0.518,0.809,9,-5.451,0,0.0382,0.137,0.000239,0.119,0.0957,140.065,255907,4,181989.19119623204,0.7637745583019393,5320.737021790201,-4.0763694753168693e-07,-2.999999868673045,72.94738085336657,128.0,0.4756973055798226,10880.211066073982,-0.03957756171152052,0.8424115346126412
4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,https://api.spotify.com/v1/tracks/4E6cwWJWZw2zWf7VFbH7wf,67,0.583,0.786,2,-3.142,0,0.0301,0.0208,0,0.188,0.573,123.055,258827,4,181771.28712816368,0.40554923235067974,5367.92248322654,-3.1829406756112625e-07,-2.999999871752291,73.26722973749179,128.0,0.4801191089701015,10932.201657993444,-0.023216594721897372,0.8422362500917265
2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",Fall Out Boy,https://api.spotify.com/v1/tracks/2TfSHkHiFO4gRztVIkggkE,62,0.494,0.842,7,-4.784,1,0.0843,0.00579,0,0.122,0.574,162.011,229093,4,181915.82412607296,0.7892553898049115,5298.4905050388825,-4.724330266052282e-07,-2.99999986688527,72.79500964426902,128.0,0.47560222785033385,10918.752030403948,-0.021975638738400756,0.8425436372306435
2aI21FnmY7TJVKeMaoQZ0t,Say It Right,Nelly Furtado,https://api.spotify.com/v1/tracks/2aI21FnmY7TJVKeMaoQZ0t,57,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,223080,4,181014.84858209422,0.7087920718952988,5262.53556772608,-4.3179175708283537e-07,-2.9999998639106287,72.54679837130831,128.0,0.4727195813272851,10911.479503094411,-0.028220639823822415,0.8425923318894428
3850dYVgOFIXJh5U4BFEWH,Hung Up,Madonna,https://api.spotify.com/v1/tracks/3850dYVgOFIXJh5U4BFEWH,24,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,337733,4,181770.89581664835,0.794758874610388,5230.228503124966,-3.6061378400876093e-07,-2.9999998611114718,72.32468558378761,128.0,0.47305028647333275,10883.40451239742,-0.04035468106322525,0.8421515803967698
6ic8OlLUNEATToEFU3xmaH,Gimme More,Britney Spears,https://api.spotify.com/v1/tracks/6ic8OlLUNEATToEFU3xmaH,23,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,251240,4,181538.8884552709,1.0570163230548337,5284.497902473103,-4.7065738691047773e-07,-2.999999866140194,72.70223645789933,128.0,0.475024871782859,10874.58121161068,-0.03727396568402219,0.842411908554116
5s5t0OFg9lIlBFaCI14K1i,She Will Be Loved,Maroon 5,https://api.spotify.com/v1/tracks/5s5t0OFg9lIlBFaCI14K1i,1,0.524,0.711,0,-5.494,0,0.0405,0.0567,0,0.134,0.539,203.867,257133,4,181549.61190605492,0.8885385864008533,5336.9009536520225,-4.326333048829508e-07,-2.999999869914197,73.05949941295484,128.0,0.4775781910979686,10900.111793596185,-0.038251744485136095,0.8419881190102783
3EDS89HeAhHiZKlljciK0a,Push The Button,Sugababes,https://api.spotify.com/v1/tracks/3EDS89HeAhHiZKlljciK0a,98,0.962,0.66,8,-5.096,1,0.061,0.0485,0,0.076,0.814,126.016,218093,4,182765.44551299312,0.930901246272861,5286.065527792948,-4.74541457782888e-07,-2.999999865949547,72.71129282940346,128.0,0.4725682564546491,10895.260836744355,-0.0322583460288697,0.8421873350225003
5dKBaysNJtfpyNTRa5lqDb,A-Punk,Vampire Weekend,https://api.spotify.com/v1/tracks/5dKBaysNJtfpyNTRa5lqDb,61,0.551,0.821,2,-4.489,1,0.0539,0.0102,0.0438,0.153,0.842,174.923,137760,4,182284.80611768755,0.7378059367085468,5182.05983794571,-3.3286370989458563e-07,-2.9999998574885436,71.990306260954,128.0,0.46950898553440573,10918.547200306737,-0.028906856504246056,0.8421207693565953
4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,Rihanna,https://api.spotify.com/v1/tracks/4TsmezEQVSZNNPv5RJ65Ov,6,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,246960,4,181989.62287325447,0.21238435654424145,5330.700219607999,-4.1019127206001165e-07,-2.9999998692644136,73.01195331398075,128.0,0.4775203176974103,10939.445361594255,-0.02712287363677464,0.8427422772943994
7MDfN1ldfTMtuXXdVz2Pzc,Tears Dry On Their Own,Amy Winehouse,https://api.spotify.com/v1/tracks/7MDfN1ldfTMtuXXdVz2Pzc,18,0.634,0.543,1,-13.391,0,0.181,0.525,0,0.232,0.467,121.557,186440,4,181863.8363254601,0.7470767043027495,5296.2710010489245,-3.768517935177842e-07,-2.99999986722673,72.7793179732473,128.0,0.4782092867516763,10929.919367021945,-0.025041947495795792,0.8420824743042836
5vQXxfGn1bjv5WESrYVVpw,Just Dance,Lady Gaga & Colby O'Donis,https://api.spotify.com/v1/tracks/5vQXxfGn1bjv5WESrYVVpw,9,0.821,0.741,1,-4.57,0,0.0313,0.0278,2.51e-05,0.19,0.741,118.984,244440,4,182202.81238418756,0.8504771799669846,5321.862419741655,-4.341659541666955e-07,-2.9999998684131026,72.95605342379272,128.0,0.478110075207862,10923.718408579647,-0.030802551120343347,0.8418770373072426
6RjKVXi31fui9m4dbiGRrL,I Knew You Were Trouble,Taylor Swift,https://api.spotify.com/v1/tracks/6RjKVXi31fui9m4dbiGRrL,21,0.499,0.467,6,-6.744,1,0.0461,0.00593,1.65e-06,0.0361,0.637,76.76,219720,4,182090.6209025233,0.38873838742659034,5342.877832945801,-3.9270911822706e-07,-2.99999987020467,73.09602554502987,128.0,0.47669768864661677,10887.045990688443,-0.04372716549943071,0.8413019365344993
0LAfANg75hYiV1IAEP3vY6,Take Your Mama,Scissor Sisters,https://api.spotify.com/v1/tracks/0LAfANg75hYiV1IAEP3vY6,99,0.757,0.957,8,-4.617,1,0.106,0.209,2.29e-05,0.0624,0.933,153.944,271907,4,181575.06474206035,0.7257903164021485,5246.383552204513,-3.9074290678998906e-07,-2.9999998635670146,72.43555980171547,128.0,0.47465696230788096,10866.877468034558,-0.04383175713225158,0.8422660368051172
1D1nixOVWOxvNfWi0UD7VX,Unwritten,Natasha Bedingfield,https://api.spotify.com/v1/tracks/1D1nixOVWOxvNfWi0UD7VX,65,0.706,0.8,5,-6.333,1,0.0399,0.00584,0,0.0822,0.629,100.011,259333,4,182019.5568306616,0.6468096598973161,5286.085720094477,-4.4901381749191994e-07,-2.9999998657299303,72.70834947123072,128.0,0.47270580194619977,10901.515622150491,-0.02884048849606833,0.8425816668616584
4mmkhcEm1Ljy1U9nwtsxUo,Through The Wire,Kanye West,https://api.spotify.com/v1/tracks/4mmkhcEm1Ljy1U9nwtsxUo,63,0.571,0.739,7,-6.11,1,0.247,0.00865,5.21e-06,0.158,0.66,83.089,221227,4,181924.5887291754,0.5882445344084926,5264.001448532319,-3.9187399052559273e-07,-2.999999864663856,72.55582319955154,128.0,0.47637249525300324,10937.507227133772,-0.019397670516575045,0.8426427386624187
25FTMokYEbEWHEdss5JLZS,Teenage Dirtbag,Wheatus,https://api.spotify.com/v1/tracks/25FTMokYEbEWHEdss5JLZS,70,0.625,0.85,4,-3.904,1,0.0495,0.346,0.000233,0.174,0.633,94.661,241667,4,182794.77720025706,0.5597181773931409,5301.398617396988,-3.4607495918001887e-07,-2.9999998670035115,72.81285533362286,128.0,0.47654915807971227,10941.755634297715,-0.02325211716798837,0.8428020622839193
0eGsygTp906u18L0Oimnem,Mr. Brightside,The Killers,https://api.spotify.com/v1/tracks/0eGsygTp906u18L0Oimnem,59,0.351,0.928,1,-3.71,1,0.0759,0.00113,0,0.0988,0.239,148.03,222076,4,181308.74117330808,0.4774087047106192,5268.477466737558,-3.4369461674098494e-07,-2.9999998643836387,72.58584838526647,128.0,0.4719121095956854,10923.530380443959,-0.02512231652346833,0.8424756807566757
244AvzGQ4Ksa5637JQu5Gy,You've Got The Love,Florence + The Machine,https://api.spotify.com/v1/tracks/244AvzGQ4Ksa5637JQu5Gy,66,0.574,0.694,6,-4.697,1,0.0327,0.00481,0,0.102,0.401,109.85,168667,4,182209.478845192,0.09626000038582266,5230.409811841026,-3.5535649468669444e-07,-2.9999998614420633,72.32163630497239,128.0,0.4713692019809238,10929.344276277108,-0.025756165977332563,0.8421869038688198
2f14Vwn28w1soYnolluueL,Young Folks,Peter Bjorn and John,https://api.spotify.com/v1/tracks/2f14Vwn28w1soYnolluueL,64,0.672,0.857,0,-4.915,1,0.038,0.0128,0.0009,0.16,0.685,138.153,278720,4,181893.52516396568,0.5814568112858642,5296.331271727468,-4.4904035743549614e-07,-2.9999998666811583,72.77822039422823,128.0,0.4759329329963815,10875.982259934786,-0.050507669481744316,0.842708416172698
7kcyCnpHm1BZGB9Wc7MCZH,Golden Skans,Klaxons,https://api.spotify.com/v1/tracks/7kcyCnpHm1BZGB9Wc7MCZH,78,0.463,0.836,2,-2.776,0,0.0381,0.000418,7.38e-06,0.25,0.713,141.955,165120,4,181900.27081029827,0.41306175091839575,5308.169637002944,-3.5693174184934426e-07,-2.9999998677575634,72.8583574959868,128.0,0.47720614780866505,10945.394415510853,-0.019286966637578278,0.8421546082831234
6MjiVEJy1YVuJNFu72OH61,Bad Romance,Lady Gaga,https://api.spotify.com/v1/tracks/6MjiVEJy1YVuJNFu72OH61,39,0.695,0.919,0,-3.769,1,0.0381,0.00264,4.1e-05,0.062,0.717,119.002,294640,4,181303.3288765924,0.3437872904500621,5270.47967284133,-3.214813929527717e-07,-2.999999864407198,72.59888334225538,128.0,0.47041153499549415,10875.016462376116,-0.04636362057196787,0.8427815958086836
0iGckQFyv6svOfAbAY9aWJ,Hot N Cold,Katy Perry,https://api.spotify.com/v1/tracks/0iGckQFyv6svOfAbAY9aWJ,75,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0,0.0688,0.861,132.032,220227,4,181206.0716143514,0.8092878540267485,5277.863888205331,-3.804943636602601e-07,-2.9999998649898276,72.65341585249799,128.0,0.47390047428629695,10898.558703135432,-0.029593283871479175,0.8420296660659805
3kMrazSvILsgcwtidZd1Qd,Bulletproof,La Roux,https://api.spotify.com/v1/tracks/3kMrazSvILsgcwtidZd1Qd,31,0.674,0.882,3,-2.771,0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,205733,4,181683.49781516936,0.6973331385847473,5283.405798113543,-3.9027388511450114e-07,-2.9999998656658073,72.69038500117956,128.0,0.47274714008945573,10892.116369784724,-0.036525808587083555,0.8415691568181219
3FAclTFfvUuQYnEsptbK8w,Back To Black,Amy Winehouse,https://api.spotify.com/v1/tracks/3FAclTFfvUuQYnEsptbK8w,0,0.403,0.422,7,-13.964,0,0.0373,0.134,2.05e-05,0.0861,0.378,122.728,241293,4,181842.52966650602,0.9309184508668609,5284.627097794495,-4.5509033130411666e-07,-2.9999998654683337,72.70140099720678,128.0,0.4739721270679406,10878.063129018325,-0.039208828844629076,0.8421835553600181
6ldwfK0yWgTAlmIfuQkTYN,I'm a Slave 4 U,Britney Spears,https://api.spotify.com/v1/tracks/6ldwfK0yWgTAlmIfuQkTYN,33,0.847,0.843,5,-3.579,0,0.106,0.415,0.000134,0.107,0.963,110.027,203600,4,181859.43755203128,0.9325251267014091,5323.193944637761,-4.279645081051542e-07,-2.999999868434119,72.96618084941605,128.0,0.4779736593351173,10924.78024930661,-0.0275722095883551,0.841647974548736
49CP2usyaN98EdtrOWXnal,1234,Feist,https://api.spotify.com/v1/tracks/49CP2usyaN98EdtrOWXnal,49,0.71,0.484,2,-7.415,1,0.049,0.22,3.93e-06,0.0879,0.576,109.95,183667,4,181859.43755203128,0.9325251267014091,5323.193944637761,-4.279645081051542e-07,-2.999999868434119,72.96618084941605,128.0,0.4779736593351173,10924.78024930661,-0.0275722095883551,0.841647974548736
2PkeVPcL32LA96cK5ySC3c,Yeah!,Usher & Lil Jon & Ludacris,https://api.spotify.com/v1/tracks/2PkeVPcL32LA96cK5ySC3c,5,0.895,0.795,2,-4.693,1,0.0977,0.0219,0,0.0403,0.574,105.004,250067,4,181859.43755203128,0.9325251267014091,5323.193944637761,-4.279645081051542e-07,-2.999999868434119,72.96618084941605,128.0,0.4779736593351173,10924.78024930661,-0.0275722095883551,0.841647974548736
1AWQoqb9bSvzTjaLralEkT,Rock Your Body,Justin Timberlake,https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT,83,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,267267,4,181859.43755203128,0.9325251267014091,5323.193944637761,-4.279645081051542e-07,-2.999999868434119,72.96618084941605,128.0,0.4779736593351173,10924.78024930661,-0.0275722095883551,0.841647974548736
3p9WUMN8SPfq3mUtUUnmE5,Hella Good,No Doubt,https://api.spotify.com/v1/tracks/3p9WUMN8SPfq3mUtUUnmE5,79,0.771,0.665,8,-3.954,1,0.035,0.0135,0.0123,0.0903,0.844,115.142,242587,4,181859.43755203128,0.9325251267014091,5323.193944637761,-4.279645081051542e-07,-2.999999868434119,72.96618084941605,128.0,0.4779736593351173,10924.78024930661,-0.0275722095883551,0.841647974548736
6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Britney Spears,https://api.spotify.com/v1/tracks/6naxalmIoLFWR0siv8dnQQ,53,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160,4,181859.43755203128,0.9325251267014091,5323.193944637761,-4.279645081051542e-07,-2.999999868434119,72.96618084941605,128.0,0.4779736593351173,10924.78024930661,-0.0275722095883551,0.841647974548736
4KTtYhxFtFL7mBwnjkKfLm,Glamorous,Fergie & Ludacris,https://api.spotify.com/v1/tracks/4KTtYhxFtFL7mBwnjkKfLm,47,0.81,0.755,0,-6.408,1,0.201,0.288,0,0.0857,0.623,130.99,246573,4,181859.43755203128,0.9325251267014091,5323.193944637761,-4.279645081051542e-07,-2.999999868434119,72.96618084941605,128.0,0.4779736593351173,10924.78024930661,-0.0275722095883551,0.841647974548736
1u0l8zWpQeMYStFkc2mLD7,Everywhere,Michelle Branch,https://api.spotify.com/v1/tracks/1u0l8zWpQeMYStFkc2mLD7,58,0.523,0.828,1,-4.696,1,0.0762,0.0136,0.000255,0.165,0.476,96.952,214827,4,181859.43755203128,0.9325251267014091,5323.193944637761,-4.279645081051542e-07,-2.999999868434119,72.96618084941605,128.0,0.4779736593351173,10924.78024930661,-0.0275722095883551,0.841647974548736
5WuVWOngcRkMOx9RRLCvui,The Tide Is High - Radio Mix,Atomic Kitten,https://api.spotify.com/v1/tracks/5WuVWOngcRkMOx9RRLCvui,90,0.776,0.693,7,-2.528,1,0.0314,0.0234,0.00177,0.0322,0.635,102.996,205360,4,181859.43755203128,0.9325251267014091,5323.193944637761,-4.279645081051542e-07,-2.999999868434119,72.96618084941605,128.0,0.4779736593351173,10924.78024930661,-0.0275722095883551,0.841647974548736
22UDw8rSfLbUsaAGTXQ4Z8,American Boy,Estelle & Kanye West,https://api.spotify.com/v1/tracks/22UDw8rSfLbUsaAGTXQ4Z8,35,0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,284733,4,181859.43755203128,0.9325251267014091,5323.193944637761,-4.279645081051542e-07,-2.999999868434119,72.96618084941605,128.0,0.4779736593351173,10924.78024930661,-0.0275722095883551,0.841647974548736
6tBdTwcyyGq1HU3PXgZK82,All The Things She Said,t.A.T.u.,https://api.spotify.com/v1/tracks/6tBdTwcyyGq1HU3PXgZK82,27,0.604,0.831,5,-5.72,0,0.0387,0.0359,0.00854,0.105,0.447,89.994,214440,4,181859.43755203128,0.9325251267014091,5323.193944637761,-4.279645081051542e-07,-2.999999868434119,72.96618084941605,128.0,0.4779736593351173,10924.78024930661,-0.0275722095883551,0.841647974548736
2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,Corinne Bailey Rae,https://api.spotify.com/v1/tracks/2nGFzvICaeEWjIrBrL2RAx,41,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,215360,4,181859.43755203128,0.9325251267014091,5323.193944637761,-4.279645081051542e-07,-2.999999868434119,72.96618084941605,128.0,0.4779736593351173,10924.78024930661,-0.0275722095883551,0.841647974548736
3sBmTwwsCwty2RNjOOvRVu,SOS,Rihanna,https://api.spotify.com/v1/tracks/3sBmTwwsCwty2RNjOOvRVu,32,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,238920,4,181859.43755203128,0.9325251267014091,5323.193944637761,-4.279645081051542e-07,-2.999999868434119,72.96618084941605,128.0,0.4779736593351173,10924.78024930661,-0.0275722095883551,0.841647974548736
3F9ByoUqu31xU0I3G5xfVg,Meet Me Halfway,Black Eyed Peas,https://api.spotify.com/v1/tracks/3F9ByoUqu31xU0I3G5xfVg,96,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,284373,4,181859.43755203128,0.9325251267014091,5323.193944637761,-4.279645081051542e-07,-2.999999868434119,72.96618084941605,128.0,0.4779736593351173,10924.78024930661,-0.0275722095883551,0.841647974548736
